CVEGEO,year,crime_count,local_I,quadrant_code,cluster,p_sim,significant,state,municipality
10009,2015,0.0,0.02843707051026711,3,ns,0.078,False,Durango,Guanaceví
10010,2015,0.0,0.024350351196940217,3,ns,0.48,False,Durango,Hidalgo
10011,2015,0.0,0.028340912408777074,3,ns,0.115,False,Durango,Indé
10012,2015,17.0,-0.01657700849263056,2,ns,0.053,False,Durango,Lerdo
10013,2015,5.0,0.0036101669882546766,3,ns,0.249,False,Durango,Mapimí
10014,2015,0.0,-0.0060195825236655206,2,ns,0.222,False,Durango,Mezquital
10015,2015,1.0,0.023192900139682487,3,ns,0.417,False,Durango,Nazas
10016,2015,0.0,-0.030796320007600343,2,ns,0.118,False,Durango,Nombre de Dios
10017,2015,0.0,0.0277639637998368,3,ns,0.076,False,Durango,Ocampo
10018,2015,1.0,0.025248543030410898,3,ns,0.227,False,Durango,El Oro
10019,2015,0.0,0.02122521289851377,3,ns,0.289,False,Durango,Otáez
10020,2015,0.0,-0.028776999876309394,2,ns,0.12,False,Durango,Pánuco de Coronado
10021,2015,1.0,0.025282803745256367,3,ns,0.338,False,Durango,Peñón Blanco
10022,2015,2.0,-0.01941388031203618,2,ns,0.144,False,Durango,Poanas
10023,2015,13.0,-0.006905788304592669,2,ns,0.147,False,Durango,Pueblo Nuevo
10024,2015,1.0,0.026888162955158546,3,ns,0.063,False,Durango,Rodeo
10025,2015,0.0,0.02843707051026711,3,ns,0.255,False,Durango,San Bernardo
10026,2015,4.0,-0.045742746962368616,2,ns,0.107,False,Durango,San Dimas
10027,2015,0.0,0.02639371085360367,3,ns,0.393,False,Durango,San Juan de Guadalupe
10028,2015,1.0,0.026561870432820708,3,ns,0.141,False,Durango,San Juan del Río
10029,2015,0.0,0.02795628000281689,3,ns,0.319,False,Durango,San Luis del Cordero
10030,2015,0.0,0.02723509424164156,3,ns,0.224,False,Durango,San Pedro del Gallo
10031,2015,0.0,0.028052438104306934,3,ns,0.176,False,Durango,Santa Clara
10032,2015,12.0,0.01115902556508829,3,ns,0.079,False,Durango,Santiago Papasquiaro
10033,2015,7.0,0.016630794641796044,3,ns,0.404,False,Durango,Súchil
10034,2015,0.0,-0.03402198723031183,2,ns,0.139,False,Durango,Tamazula
10035,2015,0.0,0.025827064898394477,3,ns,0.339,False,Durango,Tepehuanes
10036,2015,0.0,-0.014930233261742986,2,ns,0.15,False,Durango,Tlahualilo
10037,2015,1.0,0.027475489495366667,3,ns,0.159,False,Durango,Topia
10038,2015,7.0,0.015300869026405605,3,ns,0.398,False,Durango,Vicente Guerrero
10039,2015,1.0,0.02153696558881794,3,ns,0.335,False,Durango,Nuevo Ideal
11001,2015,42.0,0.05855185514446431,1,ns,0.104,False,Guanajuato,Abasolo
11002,2015,37.0,-0.013321794205181375,4,ns,0.351,False,Guanajuato,Acámbaro
11003,2015,114.0,0.675582187101749,1,HH,0.039,True,Guanajuato,San Miguel de Allende
11004,2015,9.0,-0.02889500602130943,2,ns,0.096,False,Guanajuato,Apaseo el Alto
11005,2015,14.0,-0.0684455796905983,2,LH,0.025,True,Guanajuato,Apaseo el Grande
11006,2015,0.0,0.027475489495366667,3,ns,0.299,False,Guanajuato,Atarjea
11007,2015,208.0,-0.06440569212969363,4,ns,0.258,False,Guanajuato,Celaya
11008,2015,18.0,-0.009573725130852204,2,ns,0.069,False,Guanajuato,Manuel Doblado
11009,2015,15.0,-0.02568061600704625,2,ns,0.06,False,Guanajuato,Comonfort
11010,2015,0.0,0.01737888883891199,3,ns,0.228,False,Guanajuato,Coroneo
11011,2015,26.0,0.01967374632190722,1,ns,0.086,False,Guanajuato,Cortazar
11012,2015,13.0,-0.006567712670300565,2,ns,0.122,False,Guanajuato,Cuerámaro
11013,2015,1.0,0.008289489181901552,3,ns,0.189,False,Guanajuato,Doctor Mora
11014,2015,32.0,0.0501131439045674,1,ns,0.075,False,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional
11015,2015,144.0,3.6304367463456324,1,HH,0.001,True,Guanajuato,Guanajuato
11016,2015,7.0,-0.021232969937555364,2,ns,0.099,False,Guanajuato,Huanímaro
11017,2015,275.0,0.8153204240112542,1,ns,0.088,False,Guanajuato,Irapuato
11018,2015,11.0,-0.022883387557429503,2,ns,0.093,False,Guanajuato,Jaral del Progreso
11019,2015,17.0,0.0018141868983125775,3,ns,0.334,False,Guanajuato,Jerécuaro
11020,2015,2033.0,11.886074178982922,1,HH,0.046,True,Guanajuato,León
11021,2015,29.0,-0.0037342921082110002,4,ns,0.184,False,Guanajuato,Moroleón
11022,2015,9.0,-0.01681275150472015,2,ns,0.112,False,Guanajuato,Ocampo
11023,2015,64.0,-0.006478350146482703,4,ns,0.275,False,Guanajuato,Pénjamo
11024,2015,4.0,-0.12954744970927526,2,LH,0.043,True,Guanajuato,Pueblo Nuevo
11025,2015,157.0,3.086219109706813,1,HH,0.001,True,Guanajuato,Purísima del Rincón
11026,2015,8.0,-0.31597842963374917,2,LH,0.001,True,Guanajuato,Romita
11027,2015,141.0,0.44944686279097695,1,ns,0.078,False,Guanajuato,Salamanca
11028,2015,20.0,2.074739643430223e-05,3,ns,0.262,False,Guanajuato,Salvatierra
11029,2015,2.0,-0.008052130740773138,2,ns,0.143,False,Guanajuato,San Diego de la Unión
11030,2015,34.0,0.24618912458834502,1,HH,0.002,True,Guanajuato,San Felipe
11031,2015,263.0,9.332728900187572,1,HH,0.005,True,Guanajuato,San Francisco del Rincón
11032,2015,18.0,-0.017975457231283715,2,LH,0.03,True,Guanajuato,San José Iturbide
11033,2015,35.0,0.0018298314690975656,1,ns,0.22,False,Guanajuato,San Luis de la Paz
11034,2015,0.0,0.02783608237595434,3,ns,0.26,False,Guanajuato,Santa Catarina
11035,2015,27.0,0.03908242712844675,1,ns,0.054,False,Guanajuato,Santa Cruz de Juventino Rosas
11036,2015,4.0,0.001210978572063562,3,ns,0.124,False,Guanajuato,Santiago Maravatío
11037,2015,48.0,1.1963807919559404,1,HH,0.001,True,Guanajuato,Silao de la Victoria
11038,2015,3.0,-0.0003489558633626347,2,ns,0.139,False,Guanajuato,Tarandacuao
11039,2015,3.0,-0.040211594807915536,2,ns,0.1,False,Guanajuato,Tarimoro
11040,2015,0.0,0.018821260361262658,3,ns,0.401,False,Guanajuato,Tierra Blanca
11041,2015,33.0,-0.00726652150969792,4,ns,0.201,False,Guanajuato,Uriangato
11042,2015,71.0,0.050680883596071896,1,ns,0.155,False,Guanajuato,Valle de Santiago
11043,2015,3.0,0.016004947293377016,3,ns,0.402,False,Guanajuato,Victoria
11044,2015,13.0,-0.040797870642376236,2,LH,0.049,True,Guanajuato,Villagrán
11045,2015,0.0,0.027475489495366674,3,ns,0.177,False,Guanajuato,Xichú
11046,2015,18.0,-9.598172633034773e-05,2,ns,0.253,False,Guanajuato,Yuriria
12001,2015,241.0,0.06280730622232565,1,ns,0.149,False,Guerrero,Acapulco de Juárez
12002,2015,0.0,0.025208905674529904,3,ns,0.392,False,Guerrero,Ahuacuotzingo
12003,2015,8.0,0.008277193850895422,3,ns,0.271,False,Guerrero,Ajuchitlán del Progreso
12004,2015,0.0,0.027475489495366663,3,ns,0.146,False,Guerrero,Alcozauca de Guerrero
12005,2015,0.0,0.0268985408864264,3,ns,0.3,False,Guerrero,Alpoyeca
12006,2015,0.0,0.01737888883891199,3,ns,0.284,False,Guerrero,Apaxtla
12007,2015,19.0,0.0011449546768467645,3,ns,0.484,False,Guerrero,Arcelia
12008,2015,0.0,0.027475489495366667,3,ns,0.297,False,Guerrero,Atenango del Río
12009,2015,2.0,0.025059253724050594,3,ns,0.259,False,Guerrero,Atlamajalcingo del Monte
12010,2015,0.0,0.02567252509242833,3,ns,0.319,False,Guerrero,Atlixtac
12011,2015,3.0,0.014533096009270446,3,ns,0.282,False,Guerrero,Atoyac de Álvarez
12012,2015,1.0,0.027247084729730177,3,ns,0.055,False,Guerrero,Ayutla de los Libres
12013,2015,2.0,0.025167460862824526,3,ns,0.146,False,Guerrero,Azoyú
12014,2015,1.0,0.014228013088450276,3,ns,0.221,False,Guerrero,Benito Juárez
12015,2015,1.0,0.013223032119649725,3,ns,0.248,False,Guerrero,Buenavista de Cuéllar
12016,2015,0.0,0.019302050868712877,3,ns,0.346,False,Guerrero,Coahuayutla de José María Izazaga
12017,2015,1.0,0.016512060744815177,3,ns,0.289,False,Guerrero,Cocula
12018,2015,1.0,0.026790275198457197,3,ns,0.212,False,Guerrero,Copala
12019,2015,2.0,0.025708496556694195,3,LL,0.027,True,Guerrero,Copalillo
12020,2015,1.0,0.025517734361339608,3,ns,0.227,False,Guerrero,Copanatoyac
12021,2015,18.0,-0.006596269193506303,2,ns,0.078,False,Guerrero,Coyuca de Benítez
12022,2015,11.0,0.009218111677350437,3,ns,0.454,False,Guerrero,Coyuca de Catalán
12023,2015,0.0,0.02795628000281689,3,ns,0.068,False,Guerrero,Cuajinicuilapa
12024,2015,0.0,0.0268985408864264,3,ns,0.298,False,Guerrero,Cualác
12025,2015,0.0,0.02805243810430694,3,ns,0.164,False,Guerrero,Cuautepec
12026,2015,1.0,0.02446054658896501,3,ns,0.406,False,Guerrero,Cuetzala del Progreso
12027,2015,2.0,0.013419257224511719,3,ns,0.307,False,Guerrero,Cutzamala de Pinzón
12028,2015,9.0,0.015053311577044558,3,ns,0.136,False,Guerrero,Chilapa de Álvarez
12029,2015,77.0,0.05972198016698682,1,ns,0.149,False,Guerrero,Chilpancingo de los Bravo
12030,2015,1.0,0.026927318057839093,3,ns,0.113,False,Guerrero,Florencio Villarreal
12031,2015,1.0,0.014228013088450276,3,ns,0.222,False,Guerrero,General Canuto A. Neri
12032,2015,2.0,0.00688045441002972,3,ns,0.274,False,Guerrero,General Heliodoro Castillo
12033,2015,0.0,0.02723509424164156,3,ns,0.23,False,Guerrero,Huamuxtitlán
12034,2015,1.0,0.01925291793245304,3,ns,0.444,False,Guerrero,Huitzuco de los Figueroa
12035,2015,30.0,-0.012324855040932428,4,ns,0.437,False,Guerrero,Iguala de la Independencia
12036,2015,0.0,0.027187015190896533,3,ns,0.267,False,Guerrero,Igualapa
12037,2015,0.0,0.02266758442086444,3,ns,0.339,False,Guerrero,Ixcateopan de Cuauhtémoc
12038,2015,13.0,0.008518912509984634,3,ns,0.437,False,Guerrero,Zihuatanejo de Azueta
12039,2015,0.0,-0.04776822492059318,2,ns,0.1,False,Guerrero,Juan R. Escudero
12040,2015,5.0,-0.007525732345720292,2,ns,0.122,False,Guerrero,Leonardo Bravo
12041,2015,1.0,0.026692387441755845,3,ns,0.089,False,Guerrero,Malinaltepec
12042,2015,0.0,0.02397258722680076,3,ns,0.459,False,Guerrero,Mártir de Cuilapan
12043,2015,1.0,0.02686641012033603,3,LL,0.034,True,Guerrero,Metlatónoc
12044,2015,0.0,0.0015128020930546345,3,ns,0.197,False,Guerrero,Mochitlán
12045,2015,0.0,0.028196675256542004,3,ns,0.11,False,Guerrero,Olinalá
12046,2015,3.0,0.024318181398053005,3,LL,0.016,True,Guerrero,Ometepec
12047,2015,0.0,0.025311932211840662,3,ns,0.41,False,Guerrero,Pedro Ascencio Alquisiras
12048,2015,1.0,0.012857584494631341,3,ns,0.199,False,Guerrero,Petatlán
12049,2015,0.0,0.026033117973016,3,ns,0.317,False,Guerrero,Pilcaya
12050,2015,13.0,0.007293388335675751,3,ns,0.388,False,Guerrero,Pungarabato
12051,2015,0.0,0.02651390848046622,3,ns,0.31,False,Guerrero,Quechultenango
12052,2015,0.0,0.02819667525654201,3,LL,0.022,True,Guerrero,San Luis Acatlán
12053,2015,1.0,-0.05509283328222427,2,ns,0.08,False,Guerrero,San Marcos
12054,2015,12.0,0.007749026883043386,3,ns,0.346,False,Guerrero,San Miguel Totolapan
12055,2015,7.0,0.014753252596538952,3,ns,0.457,False,Guerrero,Taxco de Alarcón
12056,2015,0.0,0.028196675256542004,3,ns,0.11,False,Guerrero,Tecoanapa
12057,2015,8.0,0.012177920274331093,3,ns,0.374,False,Guerrero,Técpan de Galeana
12058,2015,6.0,0.014283574339248341,3,ns,0.494,False,Guerrero,Teloloapan
12059,2015,1.0,0.018156575057397897,3,ns,0.317,False,Guerrero,Tepecoacuilco de Trujano
12060,2015,0.0,0.02639371085360367,3,ns,0.388,False,Guerrero,Tetipac
12061,2015,9.0,0.004278201554940084,3,ns,0.236,False,Guerrero,Tixtla de Guerrero
12062,2015,0.0,0.02795628000281689,3,ns,0.072,False,Guerrero,Tlacoachistlahuaca
12063,2015,0.0,0.028340912408777074,3,ns,0.114,False,Guerrero,Tlacoapa
12064,2015,8.0,0.011022149482202006,3,ns,0.326,False,Guerrero,Tlalchapa
12065,2015,0.0,0.02723509424164156,3,ns,0.232,False,Guerrero,Tlalixtaquilla de Maldonado
12066,2015,7.0,0.01871695246985948,3,LL,0.013,True,Guerrero,Tlapa de Comonfort
12067,2015,0.0,0.011609402749509315,3,ns,0.2,False,Guerrero,Tlapehuala
12068,2015,1.0,-0.016720832655294046,2,ns,0.119,False,Guerrero,La Unión de Isidoro Montes de Oca
12069,2015,0.0,0.025744643668545873,3,ns,0.404,False,Guerrero,Xalpatláhuac
12070,2015,0.0,0.028196675256542004,3,ns,0.112,False,Guerrero,Xochihuehuetlán
12071,2015,0.0,0.028016378816248168,3,ns,0.085,False,Guerrero,Xochistlahuaca
12072,2015,0.0,0.028557268137129665,3,ns,0.155,False,Guerrero,Zapotitlán Tablas
12073,2015,2.0,0.01986531106290177,3,ns,0.348,False,Guerrero,Zirándaro
12074,2015,0.0,0.02314837492831466,3,ns,0.42,False,Guerrero,Zitlala
12075,2015,2.0,0.010451289989569536,3,ns,0.312,False,Guerrero,Eduardo Neri
12076,2015,0.0,0.027114896614778998,3,ns,0.177,False,Guerrero,Acatepec
12077,2015,1.0,0.026653232339075305,3,ns,0.181,False,Guerrero,Marquelia
12078,2015,1.0,0.026790275198457197,3,ns,0.398,False,Guerrero,Cochoapa el Grande
12079,2015,1.0,0.02130856082318145,3,ns,0.282,False,Guerrero,José Joaquín de Herrera
12080,2015,0.0,0.027475489495366667,3,ns,0.371,False,Guerrero,Juchitán
12081,2015,0.0,0.028196675256542004,3,ns,0.214,False,Guerrero,Iliatenco
12082,2015,0.0,0.02795628000281689,3,ns,0.319,False,,
12082,2015,0.0,0.02795628000281689,3,ns,0.319,False,Guerrero,Las Vigas
12083,2015,0.0,0.028557268137129665,3,ns,0.158,False,,
12083,2015,0.0,0.028557268137129665,3,ns,0.158,False,Guerrero,Ñuu Savi
12084,2015,0.0,0.02843707051026711,3,ns,0.257,False,,
12084,2015,0.0,0.02843707051026711,3,ns,0.257,False,Guerrero,Santa Cruz del Rincón
12085,2015,0.0,0.02891786101771734,3,ns,0.278,False,,
12085,2015,0.0,0.02891786101771734,3,ns,0.278,False,Guerrero,San Nicolás
13001,2015,0.0,0.018821260361262658,3,ns,0.337,False,Hidalgo,Acatlán
13002,2015,0.0,0.009806438346570981,3,ns,0.295,False,Hidalgo,Acaxochitlán
13003,2015,4.0,0.022571075024202785,3,ns,0.063,False,Hidalgo,Actopan
13004,2015,0.0,0.028629386713247208,3,ns,0.097,False,Hidalgo,Agua Blanca de Iturbide
13005,2015,0.0,0.02531193221184067,3,ns,0.291,False,Hidalgo,Ajacuba
13006,2015,1.0,0.025648251370274752,3,ns,0.255,False,Hidalgo,Alfajayucan
13007,2015,0.0,0.020744422391063548,3,ns,0.285,False,Hidalgo,Almoloya
13008,2015,2.0,0.021488418144510777,3,ns,0.438,False,Hidalgo,Apan
13009,2015,0.0,0.026033117973016,3,ns,0.489,False,Hidalgo,El Arenal
13010,2015,4.0,0.017144455925551205,3,ns,0.368,False,Hidalgo,Atitalaquia
13011,2015,3.0,0.022628278071856574,3,ns,0.329,False,Hidalgo,Atlapexco
13012,2015,1.0,0.025713509874742323,3,ns,0.185,False,Hidalgo,Atotonilco el Grande
13013,2015,6.0,0.013333021932799985,3,ns,0.378,False,Hidalgo,Atotonilco de Tula
13014,2015,0.0,0.02843707051026711,3,ns,0.084,False,Hidalgo,Calnali
13015,2015,0.0,0.027475489495366667,3,ns,0.203,False,Hidalgo,Cardonal
13016,2015,3.0,0.01287044918833525,3,ns,0.363,False,Hidalgo,Cuautepec de Hinojosa
13017,2015,1.0,0.023021596565455126,3,ns,0.415,False,Hidalgo,Chapantongo
13018,2015,0.0,0.028557268137129676,3,ns,0.09,False,Hidalgo,Chapulhuacán
13019,2015,0.0,0.02562101182377295,3,ns,0.356,False,Hidalgo,Chilcuautla
13020,2015,0.0,0.0277639637998368,3,ns,0.215,False,Hidalgo,Eloxochitlán
13021,2015,0.0,0.02285990062384453,3,ns,0.409,False,Hidalgo,Emiliano Zapata
13022,2015,3.0,0.0214017353351011,3,ns,0.459,False,Hidalgo,Epazoyucan
13023,2015,1.0,0.02473463230772879,3,ns,0.49,False,Hidalgo,Francisco I. Madero
13024,2015,2.0,0.024994329440786237,3,ns,0.214,False,Hidalgo,Huasca de Ocampo
13025,2015,0.0,0.026033117973016,3,ns,0.353,False,Hidalgo,Huautla
13026,2015,0.0,0.025744643668545873,3,ns,0.405,False,Hidalgo,Huazalingo
13027,2015,0.0,0.028299701793852765,3,ns,0.07,False,Hidalgo,Huehuetla
13028,2015,6.0,0.01992672723322656,3,LL,0.032,True,Hidalgo,Huejutla de Reyes
13029,2015,2.0,0.009894796133017877,3,ns,0.271,False,Hidalgo,Huichapan
13030,2015,5.0,0.021164674966117986,3,ns,0.062,False,Hidalgo,Ixmiquilpan
13031,2015,1.0,0.027018679964093687,3,ns,0.084,False,Hidalgo,Jacala de Ledezma
13032,2015,0.0,0.024590746450665335,3,ns,0.367,False,Hidalgo,Jaltocán
13033,2015,0.0,0.026994698987916444,3,ns,0.415,False,Hidalgo,Juárez Hidalgo
13034,2015,0.0,0.02771588474909178,3,ns,0.181,False,Hidalgo,Lolotla
13035,2015,0.0,0.02067573803285638,3,ns,0.42,False,Hidalgo,Metepec
13036,2015,0.0,0.02783608237595434,3,ns,0.264,False,Hidalgo,San Agustín Metzquititlán
13037,2015,0.0,0.027154962490399857,3,ns,0.138,False,Hidalgo,Metztitlán
13038,2015,0.0,0.010785190451023215,3,ns,0.27,False,Hidalgo,Mineral del Chico
13039,2015,1.0,0.0019855176503344395,3,ns,0.199,False,Hidalgo,Mineral del Monte
13040,2015,0.0,0.028677465763992226,3,ns,0.056,False,Hidalgo,La Misión
13041,2015,6.0,0.019758274908033183,3,ns,0.064,False,Hidalgo,Mixquiahuala de Juárez
13042,2015,4.0,0.02314837492831466,3,LL,0.012,True,Hidalgo,Molango de Escamilla
13043,2015,0.0,0.026610066581956266,3,ns,0.336,False,Hidalgo,Nicolás Flores
13044,2015,0.0,0.005262968051166371,3,ns,0.205,False,Hidalgo,Nopala de Villagrán
13045,2015,2.0,0.024518218030180925,3,ns,0.233,False,Hidalgo,Omitlán de Juárez
13046,2015,0.0,0.027475489495366667,3,ns,0.149,False,Hidalgo,San Felipe Orizatlán
13047,2015,0.0,0.024350351196940217,3,ns,0.474,False,Hidalgo,Pacula
13048,2015,78.0,-0.07455390110219863,4,ns,0.354,False,Hidalgo,Pachuca de Soto
13049,2015,0.0,0.02771588474909178,3,ns,0.181,False,Hidalgo,Pisaflores
13050,2015,2.0,0.023436146642441584,3,ns,0.49,False,Hidalgo,Progreso de Obregón
13051,2015,10.0,-0.0003261700649730796,2,ns,0.16,False,Hidalgo,Mineral de la Reforma
13052,2015,2.0,0.012561329195661244,3,ns,0.331,False,Hidalgo,San Agustín Tlaxiaca
13053,2015,0.0,0.028711807943095816,3,LL,0.027,True,Hidalgo,San Bartolo Tutotepec
13054,2015,0.0,0.0254922286521345,3,ns,0.333,False,Hidalgo,San Salvador
13055,2015,1.0,0.025008718026492585,3,ns,0.354,False,Hidalgo,Santiago de Anaya
13056,2015,1.0,0.008289489181901553,3,ns,0.164,False,Hidalgo,Santiago Tulantepec de Lugo Guerrero
13057,2015,0.0,0.020840580492553596,3,ns,0.492,False,Hidalgo,Singuilucan
13058,2015,0.0,0.026033117973016,3,ns,0.429,False,Hidalgo,Tasquillo
13059,2015,0.0,0.02191205648058552,3,ns,0.463,False,Hidalgo,Tecozautla
13060,2015,1.0,0.026888162955158546,3,ns,0.074,False,Hidalgo,Tenango de Doria
13061,2015,6.0,0.019421370257646425,3,ns,0.181,False,Hidalgo,Tepeapulco
13062,2015,0.0,0.027715884749091788,3,ns,0.154,False,Hidalgo,Tepehuacán de Guerrero
13063,2015,9.0,0.010769763740388273,3,ns,0.42,False,Hidalgo,Tepeji del Río de Ocampo
13064,2015,0.0,0.01930205086871288,3,ns,0.257,False,Hidalgo,Tepetitlán
13065,2015,0.0,0.025456169364075732,3,ns,0.434,False,Hidalgo,Tetepango
13066,2015,2.0,0.025513723706901116,3,ns,0.142,False,Hidalgo,Villa de Tezontepec
13067,2015,1.0,0.02218955063349362,3,ns,0.487,False,Hidalgo,Tezontepec de Aldama
13068,2015,0.0,0.02805243810430694,3,ns,0.174,False,Hidalgo,Tianguistengo
13069,2015,14.0,0.0036766816390934325,3,ns,0.239,False,Hidalgo,Tizayuca
13070,2015,0.0,0.025672525092428337,3,ns,0.461,False,Hidalgo,Tlahuelilpan
13071,2015,0.0,0.028016378816248168,3,ns,0.089,False,Hidalgo,Tlahuiltepa
13072,2015,0.0,0.027187015190896533,3,ns,0.274,False,Hidalgo,Tlanalapa
13073,2015,0.0,0.02723509424164156,3,ns,0.233,False,Hidalgo,Tlanchinol
13074,2015,2.0,0.020060083912694857,3,ns,0.391,False,Hidalgo,Tlaxcoapan
13075,2015,0.0,0.023869560689489994,3,ns,0.499,False,Hidalgo,Tolcayuca
13076,2015,18.0,0.0024802218982269155,3,ns,0.388,False,Hidalgo,Tula de Allende
13077,2015,39.0,-0.026425693227034155,4,ns,0.124,False,Hidalgo,Tulancingo de Bravo
13078,2015,0.0,0.02768154256998819,3,ns,0.138,False,Hidalgo,Xochiatipan
13079,2015,0.0,0.027715884749091788,3,ns,0.155,False,Hidalgo,Xochicoatlán
13080,2015,2.0,0.025383875140372394,3,ns,0.122,False,Hidalgo,Yahualica
13081,2015,1.0,0.027279713981963955,3,LL,0.028,True,Hidalgo,Zacualtipán de Ángeles
13082,2015,0.0,0.005262968051166371,3,ns,0.205,False,Hidalgo,Zapotlán de Juárez
13083,2015,0.0,0.014013355286760428,3,ns,0.356,False,Hidalgo,Zempoala
13084,2015,2.0,0.022694154833706043,3,ns,0.374,False,Hidalgo,Zimapán
14001,2015,1.0,-0.03693465441412337,2,ns,0.089,False,Jalisco,Acatic
14002,2015,32.0,0.03177069717038624,1,ns,0.087,False,Jalisco,Acatlán de Juárez
14003,2015,16.0,0.004189303553663182,3,ns,0.395,False,Jalisco,Ahualulco de Mercado
14004,2015,0.0,0.022787782047726995,3,ns,0.374,False,Jalisco,Amacueca
14005,2015,1.0,-0.4195583178083706,2,LH,0.011,True,Jalisco,Amatitán
14006,2015,16.0,0.004856830912886641,3,ns,0.422,False,Jalisco,Ameca
14007,2015,1.0,0.015826846447905704,3,ns,0.251,False,Jalisco,San Juanito de Escobedo
14008,2015,13.0,-0.007807323329371618,2,ns,0.16,False,Jalisco,Arandas
14009,2015,3.0,-0.4727723333036793,2,LH,0.009,True,Jalisco,El Arenal
14010,2015,1.0,0.014162754583982713,3,ns,0.312,False,Jalisco,Atemajac de Brizuela
14011,2015,0.0,0.027475489495366667,3,ns,0.201,False,Jalisco,Atengo
14012,2015,0.0,0.026610066581956273,3,ns,0.33,False,Jalisco,Atenguillo
14013,2015,20.0,-7.828438527493022e-05,2,ns,0.122,False,Jalisco,Atotonilco el Alto
14014,2015,3.0,0.02091111824039891,3,ns,0.429,False,Jalisco,Atoyac
14015,2015,20.0,5.186211163348674e-05,3,ns,0.438,False,Jalisco,Autlán de Navarro
14016,2015,5.0,0.007786129238495287,3,ns,0.27,False,Jalisco,Ayotlán
14017,2015,1.0,0.020427571012869277,3,ns,0.453,False,Jalisco,Ayutla
14018,2015,42.0,-0.002784367360195966,4,ns,0.227,False,Jalisco,La Barca
14019,2015,0.0,0.02805243810430694,3,ns,0.171,False,Jalisco,Bolaños
14020,2015,1.0,-0.08718370285415102,2,ns,0.057,False,Jalisco,Cabo Corrientes
14021,2015,16.0,0.002927070001677009,3,ns,0.223,False,Jalisco,Casimiro Castillo
14022,2015,9.0,-0.043414908378964966,2,ns,0.065,False,Jalisco,Cihuatlán
14023,2015,30.0,-0.010296425429062138,4,ns,0.401,False,Jalisco,Zapotlán el Grande
14024,2015,49.0,-0.032385599686796614,4,ns,0.372,False,Jalisco,Cocula
14025,2015,8.0,0.015892897820460307,3,ns,0.261,False,Jalisco,Colotlán
14026,2015,0.0,0.02644522412225905,3,ns,0.261,False,Jalisco,Concepción de Buenos Aires
14027,2015,4.0,-0.015675043623208665,2,ns,0.157,False,Jalisco,Cuautitlán de García Barragán
14028,2015,0.0,0.027763963799836807,3,ns,0.193,False,Jalisco,Cuautla
14029,2015,1.0,-0.005871606287560798,2,ns,0.177,False,Jalisco,Cuquío
14030,2015,15.0,0.004324577771120509,3,ns,0.333,False,Jalisco,Chapala
14031,2015,0.0,0.02768154256998819,3,ns,0.134,False,Jalisco,Chimaltitán
14032,2015,0.0,0.02771588474909178,3,ns,0.181,False,Jalisco,Chiquilistlán
14033,2015,3.0,-0.011960227104647789,2,ns,0.143,False,Jalisco,Degollado
14034,2015,0.0,0.026651277196880575,3,ns,0.223,False,Jalisco,Ejutla
14035,2015,12.0,-0.1435777070824211,2,LH,0.013,True,Jalisco,Encarnación de Díaz
