CVEGEO,year,state,municipality,crime_count,population,log_pop
12049,2017,Guerrero,Pilcaya,0,12394.5,9.425008104809349
12050,2017,Guerrero,Pungarabato,8,38047.9,10.546601171228014
12051,2017,Guerrero,Quechultenango,0,35718.5,10.483424040827618
12052,2017,Guerrero,San Luis Acatlán,2,45097.0,10.716571004431286
12053,2017,Guerrero,San Marcos,1,49637.1,10.812493816983467
12054,2017,Guerrero,San Miguel Totolapan,0,25300.0,10.138559674715612
12055,2017,Guerrero,Taxco de Alarcón,5,105126.1,11.562915860954154
12056,2017,Guerrero,Tecoanapa,0,45467.8,10.724759662098942
12057,2017,Guerrero,Técpan de Galeana,12,64287.2,11.071115823535242
12058,2017,Guerrero,Teloloapan,2,53802.6,10.893077072119704
12059,2017,Guerrero,Tepecoacuilco de Trujano,3,30705.2,10.33218730033942
12060,2017,Guerrero,Tetipac,3,13424.8,9.504859021686952
12061,2017,Guerrero,Tixtla de Guerrero,4,42237.1,10.65105426072023
12062,2017,Guerrero,Tlacoachistlahuaca,1,22338.5,10.014066926232845
12063,2017,Guerrero,Tlacoapa,0,10054.5,9.215775574466122
12064,2017,Guerrero,Tlalchapa,0,11625.2,9.36093043460864
12065,2017,Guerrero,Tlalixtaquilla de Maldonado,0,7450.2,8.915996156650852
12066,2017,Guerrero,Tlapa de Comonfort,7,91713.2,11.426421595540484
12067,2017,Guerrero,Tlapehuala,3,22092.0,10.002970831021079
12068,2017,Guerrero,La Unión de Isidoro Montes de Oca,5,26157.9,10.171906527119548
12069,2017,Guerrero,Xalpatláhuac,0,12048.2,9.396670550167496
12070,2017,Guerrero,Xochihuehuetlán,0,7627.1,8.93946297339335
12071,2017,Guerrero,Xochistlahuaca,0,29350.4,10.287061453783476
12072,2017,Guerrero,Zapotitlán Tablas,0,11557.6,9.355098508215171
12073,2017,Guerrero,Zirándaro,1,18265.6,9.812774788402407
12074,2017,Guerrero,Zitlala,0,22160.0,10.00604414086122
12075,2017,Guerrero,Eduardo Neri,2,51035.6,10.840278707406092
12076,2017,Guerrero,Acatepec,0,37975.5,10.544696493934241
12077,2017,Guerrero,Marquelia,0,13869.6,9.537454673671679
12078,2017,Guerrero,Cochoapa el Grande,0,20502.1,9.92828259890437
12079,2017,Guerrero,José Joaquín de Herrera,0,17570.1,9.773953872684581
12080,2017,Guerrero,Juchitán,0,7441.1,8.91477396636085
12081,2017,Guerrero,Iliatenco,0,11331.9,9.335377036343875
12082,2017,,,0,,
12083,2017,,,0,,
12084,2017,,,0,,
12085,2017,,,0,,
13001,2017,Hidalgo,Acatlán,3,21610.7,9.98094384138723
13002,2017,Hidalgo,Acaxochitlán,0,44420.4,10.701454102360598
13003,2017,Hidalgo,Actopan,15,58991.1,10.985141864051608
13004,2017,Hidalgo,Agua Blanca de Iturbide,0,9917.3,9.202035985812568
13005,2017,Hidalgo,Ajacuba,1,18326.9,9.816125204872588
13006,2017,Hidalgo,Alfajayucan,0,19077.1,9.856243941836127
13007,2017,Hidalgo,Almoloya,4,12170.4,9.406762053148919
13008,2017,Hidalgo,Apan,7,45445.6,10.724271285238297
13009,2017,Hidalgo,El Arenal,2,19097.4,9.857307479114333
13010,2017,Hidalgo,Atitalaquia,3,30138.7,10.313565339199842
13011,2017,Hidalgo,Atlapexco,0,19704.0,9.888576939800373
13012,2017,Hidalgo,Atotonilco el Grande,0,29176.5,10.281118869714856
13013,2017,Hidalgo,Atotonilco de Tula,3,53052.4,10.879035383358119
13014,2017,Hidalgo,Calnali,0,16393.6,9.704646293744883
13015,2017,Hidalgo,Cardonal,1,19129.8,9.859002607596583
13016,2017,Hidalgo,Cuautepec de Hinojosa,5,58644.7,10.9792524834169
13017,2017,Hidalgo,Chapantongo,0,12758.2,9.45392948111734
13018,2017,Hidalgo,Chapulhuacán,0,22752.7,10.032439098655708
13019,2017,Hidalgo,Chilcuautla,0,18467.1,9.823746049495922
13020,2017,Hidalgo,Eloxochitlán,0,2655.1,7.884237597750166
13021,2017,Hidalgo,Emiliano Zapata,0,14629.6,9.590802152560423
13022,2017,Hidalgo,Epazoyucan,1,15548.5,9.651719449932015
13023,2017,Hidalgo,Francisco I. Madero,4,35543.9,10.478523831197426
13024,2017,Hidalgo,Huasca de Ocampo,3,17479.5,9.768784044681428
13025,2017,Hidalgo,Huautla,1,21257.4,9.964460349026844
13026,2017,Hidalgo,Huazalingo,1,12769.9,9.45484611814236
13027,2017,Hidalgo,Huehuetla,1,23061.1,10.045902494333237
13028,2017,Hidalgo,Huejutla de Reyes,11,125618.2,11.741002426977197
13029,2017,Hidalgo,Huichapan,2,46473.4,10.746635384885668
13030,2017,Hidalgo,Ixmiquilpan,11,94966.7,11.461281582818179
13031,2017,Hidalgo,Jacala de Ledezma,2,12444.2,9.429009929890945
13032,2017,Hidalgo,Jaltocán,1,10646.0,9.272939513732704
13033,2017,Hidalgo,Juárez Hidalgo,0,2984.4,8.00115400059736
13034,2017,Hidalgo,Lolotla,0,9584.7,9.167923356085385
13035,2017,Hidalgo,Metepec,1,12583.3,9.440125816998929
13036,2017,Hidalgo,San Agustín Metzquititlán,0,9423.5,9.150961848456683
13037,2017,Hidalgo,Metztitlán,3,21160.3,9.959882063565495
13038,2017,Hidalgo,Mineral del Chico,3,8608.6,9.060516982574683
13039,2017,Hidalgo,Mineral del Monte,0,14186.0,9.560010841762033
13040,2017,Hidalgo,La Misión,0,10008.9,9.211229976161016
13041,2017,Hidalgo,Mixquiahuala de Juárez,4,45905.6,10.734342392964008
13042,2017,Hidalgo,Molango de Escamilla,0,11467.3,9.347254785726259
13043,2017,Hidalgo,Nicolás Flores,0,6369.7,8.759307651695787
13044,2017,Hidalgo,Nopala de Villagrán,1,16563.4,9.714950720874876
13045,2017,Hidalgo,Omitlán de Juárez,0,9195.4,9.12645863799545
13046,2017,Hidalgo,San Felipe Orizatlán,1,38698.7,10.563561286722392
13047,2017,Hidalgo,Pacula,0,4838.3,8.484318698342156
13048,2017,Hidalgo,Pachuca de Soto,251,300390.3,12.612837908071148
13049,2017,Hidalgo,Pisaflores,1,18579.3,9.829803336738843
13050,2017,Hidalgo,Progreso de Obregón,3,23213.8,10.052502208400803
13051,2017,Hidalgo,Mineral de la Reforma,29,180145.5,12.101520136680241
13052,2017,Hidalgo,San Agustín Tlaxiaca,2,36840.8,10.514361205660066
13053,2017,Hidalgo,San Bartolo Tutotepec,2,17830.4,9.788660144705377
13054,2017,Hidalgo,San Salvador,2,35589.1,10.479794690182244
13055,2017,Hidalgo,Santiago de Anaya,0,17634.5,9.777612489560523
13056,2017,Hidalgo,Santiago Tulantepec de Lugo Guerrero,4,37741.2,10.538507614919428
13057,2017,Hidalgo,Singuilucan,3,15054.7,9.619445513782717
13058,2017,Hidalgo,Tasquillo,2,17268.2,9.756621938725507
13059,2017,Hidalgo,Tecozautla,1,37127.1,10.52210244016179
13060,2017,Hidalgo,Tenango de Doria,2,17413.9,9.765024016866043
13061,2017,Hidalgo,Tepeapulco,39,54870.7,10.912734787398291
13062,2017,Hidalgo,Tepehuacán de Guerrero,0,30602.0,10.328820645281759
13063,2017,Hidalgo,Tepeji del Río de Ocampo,8,87565.8,11.380145789735378
13064,2017,Hidalgo,Tepetitlán,1,10563.0,9.265112607823163
13065,2017,Hidalgo,Tetepango,0,11571.2,9.356274531317748
13066,2017,Hidalgo,Villa de Tezontepec,0,12618.6,9.442927194917688
13067,2017,Hidalgo,Tezontepec de Aldama,1,53001.3,10.878071720535331
13068,2017,Hidalgo,Tianguistengo,1,14249.1,9.564449025807516
13069,2017,Hidalgo,Tizayuca,23,147049.7,11.898525903857653
13070,2017,Hidalgo,Tlahuelilpan,2,18492.8,9.825136746123459
13071,2017,Hidalgo,Tlahuiltepa,0,9286.1,9.1362739374213
13072,2017,Hidalgo,Tlanalapa,0,10853.5,9.292242887595817
13073,2017,Hidalgo,Tlanchinol,0,37320.0,10.52728465496128
13074,2017,Hidalgo,Tlaxcoapan,2,28065.6,10.242299906089515
13075,2017,Hidalgo,Tolcayuca,1,18921.8,9.84806997550131
13076,2017,Hidalgo,Tula de Allende,29,111750.6,11.624024881588918
13077,2017,Hidalgo,Tulancingo de Bravo,65,163333.5,12.003549401826342
13078,2017,Hidalgo,Xochiatipan,3,18502.1,9.825639518137757
13079,2017,Hidalgo,Xochicoatlán,0,7106.5,8.868765137179066
13080,2017,Hidalgo,Yahualica,1,24353.9,10.100447279956855
13081,2017,Hidalgo,Zacualtipán de Ángeles,4,36439.6,10.503411374365239
13082,2017,Hidalgo,Zapotlán de Juárez,0,20420.9,9.924314165184233
13083,2017,Hidalgo,Zempoala,14,52277.1,10.864313695656381
13084,2017,Hidalgo,Zimapán,5,39503.7,10.584149617388446
14001,2017,Jalisco,Acatic,3,22584.3,10.025010253585798
14002,2017,Jalisco,Acatlán de Juárez,26,24647.3,10.112422640003048
14003,2017,Jalisco,Ahualulco de Mercado,6,23055.2,10.045646619511007
14004,2017,Jalisco,Amacueca,2,5683.6,8.64534011376392
14005,2017,Jalisco,Amatitán,5,15937.4,9.676423827371293
14006,2017,Jalisco,Ameca,75,59472.2,10.99326425545847
14007,2017,Jalisco,San Juanito de Escobedo,2,9271.9,9.134743599801807
14008,2017,Jalisco,Arandas,7,78269.9,11.267918389169347
14009,2017,Jalisco,El Arenal,5,20044.0,9.905685136079615
14010,2017,Jalisco,Atemajac de Brizuela,0,7427.1,8.91289075196535
14011,2017,Jalisco,Atengo,0,5539.3,8.619623417967404
14012,2017,Jalisco,Atenguillo,0,4157.7,8.332717315742867
14013,2017,Jalisco,Atotonilco el Alto,13,62121.4,11.03684581403378
14014,2017,Jalisco,Atoyac,4,8565.1,9.055451086113298
14015,2017,Jalisco,Autlán de Navarro,35,62719.4,11.046426088652002
14016,2017,Jalisco,Ayotlán,3,40573.7,10.61087535243637
14017,2017,Jalisco,Ayutla,1,12815.2,9.458387245387273
14018,2017,Jalisco,La Barca,20,66836.6,11.110006113671657
14019,2017,Jalisco,Bolaños,3,6976.1,8.850245300348458
14020,2017,Jalisco,Cabo Corrientes,1,10666.7,9.27488201810887
14021,2017,Jalisco,Casimiro Castillo,4,20826.1,9.943962286768508
14022,2017,Jalisco,Cihuatlán,10,39803.3,10.59170510240817
14023,2017,Jalisco,Zapotlán el Grande,98,110758.9,11.61511104585241
14024,2017,Jalisco,Cocula,28,28339.1,10.251997755506808
14025,2017,Jalisco,Colotlán,9,19209.6,9.863165433057524
14026,2017,Jalisco,Concepción de Buenos Aires,0,6213.7,8.734511810705818
14027,2017,Jalisco,Cuautitlán de García Barragán,2,18055.6,9.801211164951141
14028,2017,Jalisco,Cuautla,0,2167.5,7.6813297086546966
14029,2017,Jalisco,Cuquío,3,17812.5,9.787655737011006
14030,2017,Jalisco,Chapala,25,53288.9,10.883483333306344
14031,2017,Jalisco,Chimaltitán,3,3420.3,8.137483545507784
14032,2017,Jalisco,Chiquilistlán,1,5932.3,8.688167275141552
14033,2017,Jalisco,Degollado,4,21197.8,9.961652681690348
14034,2017,Jalisco,Ejutla,0,2011.3,7.606536558159175
14035,2017,Jalisco,Encarnación de Díaz,23,52546.1,10.869446158517723
14036,2017,Jalisco,Etzatlán,5,19597.3,9.883147080627463
14037,2017,Jalisco,El Grullo,1,25297.5,10.138460855603915
14038,2017,Jalisco,Guachinango,0,4236.2,8.351421919959899
14039,2017,Jalisco,Guadalajara,810,1418497.0,14.16510841831869
14040,2017,Jalisco,Hostotipaquillo,2,9197.6,9.126697859439531
14041,2017,Jalisco,Huejúcar,6,5969.2,8.694368194057313
14042,2017,Jalisco,Huejuquilla el Alto,6,9644.8,9.174174188992122
14043,2017,Jalisco,La Huerta,7,23309.0,10.05659483106667
14044,2017,Jalisco,Ixtlahuacán de los Membrillos,13,59896.3,11.000370012579692
14045,2017,Jalisco,Ixtlahuacán del Río,4,20027.0,9.904836642105424
14046,2017,Jalisco,Jalostotitlán,8,32459.0,10.387733033446775
14047,2017,Jalisco,Jamay,6,24290.1,10.097824138908287
14048,2017,Jalisco,Jesús María,1,18877.6,9.845731312975165
14049,2017,Jalisco,Jilotlán de los Dolores,0,9461.0,9.154933364704444
14050,2017,Jalisco,Jocotepec,24,45622.7,10.728160678655213
14051,2017,Jalisco,Juanacatlán,1,25563.9,10.148936479011622
14052,2017,Jalisco,Juchitlán,1,5528.3,8.617635633150096
14053,2017,Jalisco,Lagos de Moreno,210,166827.2,12.024713825156756
14054,2017,Jalisco,El Limón,1,5407.3,8.595505171475173
14055,2017,Jalisco,Magdalena,5,21643.0,9.982437355514529
14056,2017,Jalisco,Santa María del Oro,0,2025.6,7.613621231949857
14057,2017,Jalisco,La Manzanilla de la Paz,0,3995.8,8.292999088465848
14058,2017,Jalisco,Mascota,6,14389.2,9.574233204173387
14059,2017,Jalisco,Mazamitla,5,13797.6,9.532249942977192
14060,2017,Jalisco,Mexticacán,0,5525.1,8.61705662576967
14061,2017,Jalisco,Mezquitic,0,20883.3,9.946705075485637
14062,2017,Jalisco,Mixtlán,2,3618.8,8.193897758151587
14063,2017,Jalisco,Ocotlán,23,102125.1,11.53395381135399
14064,2017,Jalisco,Ojuelos de Jalisco,16,32540.7,10.390246892526898
14065,2017,Jalisco,Pihuamo,2,11605.9,9.35926886848045
14066,2017,Jalisco,Poncitlán,14,52083.7,10.860607318905757
14067,2017,Jalisco,Puerto Vallarta,250,280991.6,12.546080054630638
14068,2017,Jalisco,Villa Purificación,2,11399.0,9.341280911236778
14069,2017,Jalisco,Quitupan,3,8021.1,8.989830848562615
14070,2017,Jalisco,El Salto,59,204464.2,12.228148178015312
14071,2017,Jalisco,San Cristóbal de la Barranca,2,2999.6,8.006234225427235
14072,2017,Jalisco,San Diego de Alejandría,7,7320.4,8.898420250271128
14073,2017,Jalisco,San Juan de los Lagos,36,70126.7,11.158058884955397
14074,2017,Jalisco,San Julián,5,16390.6,9.704463278755444
14075,2017,Jalisco,San Marcos,3,3782.3,8.238087569181957
14076,2017,Jalisco,San Martín de Bolaños,3,3188.0,8.067149039910106
14077,2017,Jalisco,San Martín Hidalgo,20,27563.2,10.224236828692105
14078,2017,Jalisco,San Miguel el Alto,6,31725.3,10.364869748802654
14079,2017,Jalisco,Gómez Farías,10,15705.0,9.661734411972747
14080,2017,Jalisco,San Sebastián del Oeste,1,5286.7,8.57294951167109
14081,2017,Jalisco,Santa María de los Ángeles,0,3578.3,8.182643106277677
14082,2017,Jalisco,Sayula,11,36478.9,10.50448929022487
14083,2017,Jalisco,Tala,24,82092.3,11.315599502978808
14084,2017,Jalisco,Talpa de Allende,11,14820.9,9.603793625751102
14085,2017,Jalisco,Tamazula de Gordiano,11,38664.3,10.562671972650621
14086,2017,Jalisco,Tapalpa,6,20300.3,9.918390943245804
14087,2017,Jalisco,Tecalitlán,4,16747.6,9.72601024340505
14088,2017,Jalisco,Tecolotlán,3,16594.0,9.716796463224231
14089,2017,Jalisco,Techaluta de Montenegro,2,3903.7,8.269680100318016
14090,2017,Jalisco,Tenamaxtlán,0,7226.7,8.885537779420961
14091,2017,Jalisco,Teocaltiche,10,39918.8,10.594602669853346
14092,2017,Jalisco,Teocuitatlán de Corona,1,10978.4,9.303684984955423
14093,2017,Jalisco,Tepatitlán de Morelos,70,145969.9,11.891155715052115
14094,2017,Jalisco,Tequila,10,43256.2,10.674895854687179
14095,2017,Jalisco,Teuchitlán,2,9479.3,9.156865752860337
14096,2017,Jalisco,Tizapán el Alto,8,22187.7,10.007293360261652
14097,2017,Jalisco,Tlajomulco de Zúñiga,154,634412.8,13.360455125643998
14098,2017,Jalisco,San Pedro Tlaquepaque,253,663423.1,13.40516822550991
14099,2017,Jalisco,Tolimán,2,10730.6,9.280854752048345
14100,2017,Jalisco,Tomatlán,5,35936.2,10.489500422972371
14101,2017,Jalisco,Tonalá,211,542545.8,13.204027784796383
14102,2017,Jalisco,Tonaya,2,5951.7,8.691432172016835
14103,2017,Jalisco,Tonila,2,7472.3,8.918958128995627
14104,2017,Jalisco,Totatiche,0,4256.5,8.356202505324111
14105,2017,Jalisco,Tototlán,5,23062.4,10.045958864730123
14106,2017,Jalisco,Tuxcacuesco,0,5107.6,8.538484905550526
14107,2017,Jalisco,Tuxcueca,2,6586.2,8.792731829921326
14108,2017,Jalisco,Tuxpan,10,36517.2,10.50553866145195
14109,2017,Jalisco,Unión de San Antonio,1,18545.8,9.827998627305474
14110,2017,Jalisco,Unión de Tula,0,13780.4,9.531002571722555
14111,2017,Jalisco,Valle de Guadalupe,1,6650.4,8.802432282216879
14112,2017,Jalisco,Valle de Juárez,0,6045.1,8.707003305509254
14113,2017,Jalisco,San Gabriel,3,16176.6,9.691321032560493
14114,2017,Jalisco,Villa Corona,4,18434.8,9.821995461680727
14115,2017,Jalisco,Villa Guerrero,0,5558.9,8.623155525944753
14116,2017,Jalisco,Villa Hidalgo,1,19674.9,9.887098990680565
14117,2017,Jalisco,Cañadas de Obregón,0,4317.2,8.370362322951191
14118,2017,Jalisco,Yahualica de González Gallo,5,22361.0,10.015073648988146
14119,2017,Jalisco,Zacoalco de Torres,13,29700.7,10.298925893536614
14120,2017,Jalisco,Zapopan,373,1406670.5,14.156736122458856
14121,2017,Jalisco,Zapotiltic,10,32356.7,10.384576388222035
14122,2017,Jalisco,Zapotitlán de Vadillo,1,7231.7,8.886229418910712
14123,2017,Jalisco,Zapotlán del Rey,0,18770.8,9.840057749876346
14124,2017,Jalisco,Zapotlanejo,15,64455.0,11.073722584877205
14125,2017,Jalisco,San Ignacio Cerro Gordo,2,18126.5,9.80513023491926
15001,2017,México,Acambay de Ruíz Castañeda,0,65785.8,11.094159288552932
15002,2017,México,Acolman,8,161022.3,11.98929814369184
15003,2017,México,Aculco,5,47933.1,10.77756156771708
15004,2017,México,Almoloya de Alquisiras,3,15189.9,9.628386012289676
15005,2017,México,Almoloya de Juárez,9,166506.8,12.022791428409512
15006,2017,México,Almoloya del Río,1,12151.6,9.40521612734149
15007,2017,México,Amanalco,1,23432.9,10.061896296783278
15008,2017,México,Amatepec,4,25571.0,10.149214175850595
15009,2017,México,Amecameca,10,51935.0,10.857748215661912
15010,2017,México,Apaxco,1,30584.9,10.32826170209473
15011,2017,México,Atenco,4,69715.2,11.152173650448072
15012,2017,México,Atizapán,1,12178.5,9.407427380970612
15013,2017,México,Atizapán de Zaragoza,201,513552.9,13.149108321545196
15014,2017,México,Atlacomulco,21,104684.2,11.558703478116621
15015,2017,México,Atlautla,0,30628.9,10.32969928667787
15016,2017,México,Axapusco,0,28057.3,10.242004126646169
15017,2017,México,Ayapango,1,9696.3,9.179499648424505
15018,2017,México,Calimaya,3,62052.2,11.035731245282232
15019,2017,México,Capulhuac,1,36075.0,10.493355383642072
15020,2017,México,Coacalco de Berriozábal,48,288830.0,12.573593558722195
15021,2017,México,Coatepec Harinas,5,37902.3,10.542767075245028
15022,2017,México,Cocotitlán,4,14217.5,9.562228879180955
15023,2017,México,Coyotepec,6,40328.5,10.604813694019272
15024,2017,México,Cuautitlán,52,167210.6,12.027009374752412
15025,2017,México,Chalco,35,373078.9,12.829545204407163
15026,2017,México,Chapa de Mota,5,30481.2,10.324865379104342
15027,2017,México,Chapultepec,2,11843.2,9.379509142191838
15028,2017,México,Chiautla,1,28888.8,10.271209255733634
15029,2017,México,Chicoloapan,24,193040.9,12.170657362534211
15030,2017,México,Chiconcuac,2,26230.1,10.174662885282169
15031,2017,México,Chimalhuacán,138,677971.0,13.426859793146392
15032,2017,México,Donato Guerra,1,36241.7,10.497965668548973
15033,2017,México,Ecatepec de Morelos,362,1648578.5,14.315423959407791
15034,2017,México,Ecatzingo,0,10389.6,9.24856058479588
15035,2017,México,Huehuetoca,19,144277.7,11.879495193665017
15036,2017,México,Hueypoxtla,5,44689.1,10.707484902991213
15037,2017,México,Huixquilucan,121,272125.6,12.514019003403504
15038,2017,México,Isidro Fabela,1,11440.9,9.344949933168033
15039,2017,México,Ixtapaluca,29,519756.0,13.161114749665172
15040,2017,México,Ixtapan de la Sal,17,35900.0,10.48849257447637
15041,2017,México,Ixtapan del Oro,0,6521.2,8.782813687065499
15042,2017,México,Ixtlahuaca,8,154541.9,11.94822053596357
15043,2017,México,Xalatlaco,1,29540.4,10.293514096955102
15044,2017,México,Jaltenco,1,27650.3,10.227391856801205
15045,2017,México,Jilotepec,21,86494.1,11.367831482501208
15046,2017,México,Jilotzingo,2,19304.9,9.86811422867974
15047,2017,México,Jiquipilco,1,74487.5,11.218386605055235
15048,2017,México,Jocotitlán,3,66846.0,11.110146745287372
15049,2017,México,Joquicingo,0,14651.6,9.592304823498752
15050,2017,México,Juchitepec,0,26030.3,10.16701652308547
15051,2017,México,Lerma,51,159668.6,11.980855696211133
15052,2017,México,Malinalco,5,27395.7,10.218141345754116
15053,2017,México,Melchor Ocampo,10,57926.0,10.966921612854625
15054,2017,México,Metepec,130,233863.5,12.362492890801422
15055,2017,México,Mexicaltzingo,1,13178.5,9.486341992778572
15056,2017,México,Morelos,2,31742.6,10.36541490628946
15057,2017,México,Naucalpan de Juárez,359,834237.5,13.634273412983235
15058,2017,México,Nezahualcóyotl,229,1087215.1,13.899130030611511
15059,2017,México,Nextlalpan,2,49464.7,10.809014562844562
15060,2017,México,Nicolás Romero,48,411401.3,12.927324416137663
15061,2017,México,Nopaltepec,5,9914.2,9.201723351869068
15062,2017,México,Ocoyoacac,14,69013.6,11.142058865606733
15063,2017,México,Ocuilan,4,34897.0,10.46015614461037
15064,2017,México,El Oro,2,36189.7,10.496529826940671
15065,2017,México,Otumba,5,35701.3,10.482942381670563
15066,2017,México,Otzoloapan,2,4882.9,8.49349458463836
15067,2017,México,Otzolotepec,6,85591.9,11.357345931484272
15068,2017,México,Ozumba,3,29711.6,10.299292820927821
15069,2017,México,Papalotla,3,4647.5,8.4440847195956
15070,2017,México,La Paz,41,289015.1,12.574234214864578
15071,2017,México,Polotitlán,0,14390.1,9.574295749127595
15072,2017,México,Rayón,1,15004.8,9.616125428895268
15073,2017,México,San Antonio la Isla,1,29019.0,10.275706066850656
15074,2017,México,San Felipe del Progreso,4,137865.6,11.834034576534409
15075,2017,México,San Martín de las Pirámides,3,27882.7,10.235761703800915
15076,2017,México,San Mateo Atenco,17,89966.3,11.407190434746132
15077,2017,México,San Simón de Guerrero,2,6566.0,8.789660098061537
15078,2017,México,Santo Tomás,1,9543.6,9.16362605175109
15079,2017,México,Soyaniquilpan de Juárez,1,13565.5,9.515285083978792
15080,2017,México,Sultepec,2,24644.2,10.112296857667186
15081,2017,México,Tecámac,124,492625.8000000001,13.107505138449298
15082,2017,México,Tejupilco,19,76820.5,11.249226810600401
15083,2017,México,Temamatla,2,13252.8,9.491964129844
15084,2017,México,Temascalapa,4,41311.2,10.628888928625406
15085,2017,México,Temascalcingo,6,65298.3,11.086721281234981
15086,2017,México,Temascaltepec,4,34370.8,10.444962645685884
15087,2017,México,Temoaya,1,101039.2,11.523263839336654
15088,2017,México,Tenancingo,15,100557.4,11.518483987719058
15089,2017,México,Tenango del Aire,0,11124.7,9.316923140378709
15090,2017,México,Tenango del Valle,9,86752.1,11.370809905008905
