,CVEGEO,year,state,municipality,crime_count
20304,13020,2023,Hidalgo,Eloxochitlán,1
20305,13021,2023,Hidalgo,Emiliano Zapata,4
20306,13022,2023,Hidalgo,Epazoyucan,4
20307,13023,2023,Hidalgo,Francisco I. Madero,2
20308,13024,2023,Hidalgo,Huasca de Ocampo,5
20309,13025,2023,Hidalgo,Huautla,0
20310,13026,2023,Hidalgo,Huazalingo,0
20311,13027,2023,Hidalgo,Huehuetla,1
20312,13028,2023,Hidalgo,Huejutla de Reyes,13
20313,13029,2023,Hidalgo,Huichapan,19
20314,13030,2023,Hidalgo,Ixmiquilpan,19
20315,13031,2023,Hidalgo,Jacala de Ledezma,3
20316,13032,2023,Hidalgo,Jaltocán,0
20317,13033,2023,Hidalgo,Juárez Hidalgo,0
20318,13034,2023,Hidalgo,Lolotla,1
20319,13035,2023,Hidalgo,Metepec,0
20320,13036,2023,Hidalgo,San Agustín Metzquititlán,2
20321,13037,2023,Hidalgo,Metztitlán,2
20322,13038,2023,Hidalgo,Mineral del Chico,1
20323,13039,2023,Hidalgo,Mineral del Monte,1
20324,13040,2023,Hidalgo,La Misión,0
20325,13041,2023,Hidalgo,Mixquiahuala de Juárez,22
20326,13042,2023,Hidalgo,Molango de Escamilla,3
20327,13043,2023,Hidalgo,Nicolás Flores,0
20328,13044,2023,Hidalgo,Nopala de Villagrán,3
20329,13045,2023,Hidalgo,Omitlán de Juárez,1
20330,13046,2023,Hidalgo,San Felipe Orizatlán,0
20331,13047,2023,Hidalgo,Pacula,0
20332,13048,2023,Hidalgo,Pachuca de Soto,273
20333,13049,2023,Hidalgo,Pisaflores,2
20334,13050,2023,Hidalgo,Progreso de Obregón,12
20335,13051,2023,Hidalgo,Mineral de la Reforma,41
20336,13052,2023,Hidalgo,San Agustín Tlaxiaca,15
20337,13053,2023,Hidalgo,San Bartolo Tutotepec,4
20338,13054,2023,Hidalgo,San Salvador,1
20339,13055,2023,Hidalgo,Santiago de Anaya,3
20340,13056,2023,Hidalgo,Santiago Tulantepec de Lugo Guerrero,7
20341,13057,2023,Hidalgo,Singuilucan,0
20342,13058,2023,Hidalgo,Tasquillo,1
20343,13059,2023,Hidalgo,Tecozautla,0
20344,13060,2023,Hidalgo,Tenango de Doria,2
20345,13061,2023,Hidalgo,Tepeapulco,30
20346,13062,2023,Hidalgo,Tepehuacán de Guerrero,1
20347,13063,2023,Hidalgo,Tepeji del Río de Ocampo,27
20348,13064,2023,Hidalgo,Tepetitlán,1
20349,13065,2023,Hidalgo,Tetepango,1
20350,13066,2023,Hidalgo,Villa de Tezontepec,1
20351,13067,2023,Hidalgo,Tezontepec de Aldama,2
20352,13068,2023,Hidalgo,Tianguistengo,1
20353,13069,2023,Hidalgo,Tizayuca,54
20354,13070,2023,Hidalgo,Tlahuelilpan,2
20355,13071,2023,Hidalgo,Tlahuiltepa,0
20356,13072,2023,Hidalgo,Tlanalapa,2
20357,13073,2023,Hidalgo,Tlanchinol,1
20358,13074,2023,Hidalgo,Tlaxcoapan,8
20359,13075,2023,Hidalgo,Tolcayuca,0
20360,13076,2023,Hidalgo,Tula de Allende,58
20361,13077,2023,Hidalgo,Tulancingo de Bravo,40
20362,13078,2023,Hidalgo,Xochiatipan,3
20363,13079,2023,Hidalgo,Xochicoatlán,0
20364,13080,2023,Hidalgo,Yahualica,1
20365,13081,2023,Hidalgo,Zacualtipán de Ángeles,5
20366,13082,2023,Hidalgo,Zapotlán de Juárez,4
20367,13083,2023,Hidalgo,Zempoala,9
20368,13084,2023,Hidalgo,Zimapán,17
20369,14001,2023,Jalisco,Acatic,0
20370,14002,2023,Jalisco,Acatlán de Juárez,10
20371,14003,2023,Jalisco,Ahualulco de Mercado,11
20372,14004,2023,Jalisco,Amacueca,1
20373,14005,2023,Jalisco,Amatitán,2
20374,14006,2023,Jalisco,Ameca,10
20375,14007,2023,Jalisco,San Juanito de Escobedo,2
20376,14008,2023,Jalisco,Arandas,2
20377,14009,2023,Jalisco,El Arenal,8
20378,14010,2023,Jalisco,Atemajac de Brizuela,0
20379,14011,2023,Jalisco,Atengo,0
20380,14012,2023,Jalisco,Atenguillo,0
20381,14013,2023,Jalisco,Atotonilco el Alto,5
20382,14014,2023,Jalisco,Atoyac,0
20383,14015,2023,Jalisco,Autlán de Navarro,47
20384,14016,2023,Jalisco,Ayotlán,0
20385,14017,2023,Jalisco,Ayutla,1
20386,14018,2023,Jalisco,La Barca,5
20387,14019,2023,Jalisco,Bolaños,0
20388,14020,2023,Jalisco,Cabo Corrientes,0
20389,14021,2023,Jalisco,Casimiro Castillo,1
20390,14022,2023,Jalisco,Cihuatlán,1
20391,14023,2023,Jalisco,Zapotlán el Grande,16
20392,14024,2023,Jalisco,Cocula,12
20393,14025,2023,Jalisco,Colotlán,21
20394,14026,2023,Jalisco,Concepción de Buenos Aires,1
20395,14027,2023,Jalisco,Cuautitlán de García Barragán,1
20396,14028,2023,Jalisco,Cuautla,0
20397,14029,2023,Jalisco,Cuquío,1
20398,14030,2023,Jalisco,Chapala,26
20399,14031,2023,Jalisco,Chimaltitán,0
20400,14032,2023,Jalisco,Chiquilistlán,1
20401,14033,2023,Jalisco,Degollado,0
20402,14034,2023,Jalisco,Ejutla,0
20403,14035,2023,Jalisco,Encarnación de Díaz,12
20404,14036,2023,Jalisco,Etzatlán,2
20405,14037,2023,Jalisco,El Grullo,3
20406,14038,2023,Jalisco,Guachinango,1
20407,14039,2023,Jalisco,Guadalajara,936
20408,14040,2023,Jalisco,Hostotipaquillo,1
20409,14041,2023,Jalisco,Huejúcar,0
20410,14042,2023,Jalisco,Huejuquilla el Alto,0
20411,14043,2023,Jalisco,La Huerta,1
20412,14044,2023,Jalisco,Ixtlahuacán de los Membrillos,39
20413,14045,2023,Jalisco,Ixtlahuacán del Río,0
20414,14046,2023,Jalisco,Jalostotitlán,2
20415,14047,2023,Jalisco,Jamay,9
20416,14048,2023,Jalisco,Jesús María,4
20417,14049,2023,Jalisco,Jilotlán de los Dolores,0
20418,14050,2023,Jalisco,Jocotepec,5
20419,14051,2023,Jalisco,Juanacatlán,10
20420,14052,2023,Jalisco,Juchitlán,0
20421,14053,2023,Jalisco,Lagos de Moreno,125
20422,14054,2023,Jalisco,El Limón,0
20423,14055,2023,Jalisco,Magdalena,6
20424,14056,2023,Jalisco,Santa María del Oro,1
20425,14057,2023,Jalisco,La Manzanilla de la Paz,0
20426,14058,2023,Jalisco,Mascota,2
20427,14059,2023,Jalisco,Mazamitla,26
20428,14060,2023,Jalisco,Mexticacán,0
20429,14061,2023,Jalisco,Mezquitic,0
20430,14062,2023,Jalisco,Mixtlán,0
20431,14063,2023,Jalisco,Ocotlán,51
20432,14064,2023,Jalisco,Ojuelos de Jalisco,3
20433,14065,2023,Jalisco,Pihuamo,0
20434,14066,2023,Jalisco,Poncitlán,11
20435,14067,2023,Jalisco,Puerto Vallarta,162
20436,14068,2023,Jalisco,Villa Purificación,1
20437,14069,2023,Jalisco,Quitupan,0
20438,14070,2023,Jalisco,El Salto,59
20439,14071,2023,Jalisco,San Cristóbal de la Barranca,0
20440,14072,2023,Jalisco,San Diego de Alejandría,0
20441,14073,2023,Jalisco,San Juan de los Lagos,25
20442,14074,2023,Jalisco,San Julián,0
20443,14075,2023,Jalisco,San Marcos,0
20444,14076,2023,Jalisco,San Martín de Bolaños,0
20445,14077,2023,Jalisco,San Martín Hidalgo,5
20446,14078,2023,Jalisco,San Miguel el Alto,0
20447,14079,2023,Jalisco,Gómez Farías,0
20448,14080,2023,Jalisco,San Sebastián del Oeste,1
20449,14081,2023,Jalisco,Santa María de los Ángeles,0
20450,14082,2023,Jalisco,Sayula,1
20451,14083,2023,Jalisco,Tala,37
20452,14084,2023,Jalisco,Talpa de Allende,1
20453,14085,2023,Jalisco,Tamazula de Gordiano,2
20454,14086,2023,Jalisco,Tapalpa,3
20455,14087,2023,Jalisco,Tecalitlán,1
20456,14088,2023,Jalisco,Tecolotlán,2
20457,14089,2023,Jalisco,Techaluta de Montenegro,0
20458,14090,2023,Jalisco,Tenamaxtlán,2
20459,14091,2023,Jalisco,Teocaltiche,16
20460,14092,2023,Jalisco,Teocuitatlán de Corona,4
20461,14093,2023,Jalisco,Tepatitlán de Morelos,18
20462,14094,2023,Jalisco,Tequila,11
20463,14095,2023,Jalisco,Teuchitlán,3
20464,14096,2023,Jalisco,Tizapán el Alto,7
20465,14097,2023,Jalisco,Tlajomulco de Zúñiga,449
20466,14098,2023,Jalisco,San Pedro Tlaquepaque,233
20467,14099,2023,Jalisco,Tolimán,0
20468,14100,2023,Jalisco,Tomatlán,1
20469,14101,2023,Jalisco,Tonalá,347
20470,14102,2023,Jalisco,Tonaya,0
20471,14103,2023,Jalisco,Tonila,0
20472,14104,2023,Jalisco,Totatiche,1
20473,14105,2023,Jalisco,Tototlán,1
20474,14106,2023,Jalisco,Tuxcacuesco,0
20475,14107,2023,Jalisco,Tuxcueca,1
20476,14108,2023,Jalisco,Tuxpan,1
20477,14109,2023,Jalisco,Unión de San Antonio,5
20478,14110,2023,Jalisco,Unión de Tula,4
20479,14111,2023,Jalisco,Valle de Guadalupe,0
20480,14112,2023,Jalisco,Valle de Juárez,9
20481,14113,2023,Jalisco,San Gabriel,0
20482,14114,2023,Jalisco,Villa Corona,10
20483,14115,2023,Jalisco,Villa Guerrero,1
20484,14116,2023,Jalisco,Villa Hidalgo,2
20485,14117,2023,Jalisco,Cañadas de Obregón,0
20486,14118,2023,Jalisco,Yahualica de González Gallo,1
20487,14119,2023,Jalisco,Zacoalco de Torres,2
20488,14120,2023,Jalisco,Zapopan,346
20489,14121,2023,Jalisco,Zapotiltic,1
20490,14122,2023,Jalisco,Zapotitlán de Vadillo,0
20491,14123,2023,Jalisco,Zapotlán del Rey,9
20492,14124,2023,Jalisco,Zapotlanejo,17
20493,14125,2023,Jalisco,San Ignacio Cerro Gordo,3
20494,15001,2023,México,Acambay de Ruíz Castañeda,9
20495,15002,2023,México,Acolman,17
20496,15003,2023,México,Aculco,9
20497,15004,2023,México,Almoloya de Alquisiras,2
20498,15005,2023,México,Almoloya de Juárez,26
20499,15006,2023,México,Almoloya del Río,9
20500,15007,2023,México,Amanalco,1
20501,15008,2023,México,Amatepec,1
20502,15009,2023,México,Amecameca,13
20503,15010,2023,México,Apaxco,9
20504,15011,2023,México,Atenco,12
20505,15012,2023,México,Atizapán,2
20506,15013,2023,México,Atizapán de Zaragoza,242
20507,15014,2023,México,Atlacomulco,19
20508,15015,2023,México,Atlautla,6
20509,15016,2023,México,Axapusco,4
20510,15017,2023,México,Ayapango,6
20511,15018,2023,México,Calimaya,12
20512,15019,2023,México,Capulhuac,5
20513,15020,2023,México,Coacalco de Berriozábal,95
20514,15021,2023,México,Coatepec Harinas,7
20515,15022,2023,México,Cocotitlán,3
20516,15023,2023,México,Coyotepec,19
20517,15024,2023,México,Cuautitlán,64
20518,15025,2023,México,Chalco,105
20519,15026,2023,México,Chapa de Mota,3
20520,15027,2023,México,Chapultepec,4
20521,15028,2023,México,Chiautla,4
20522,15029,2023,México,Chicoloapan,27
20523,15030,2023,México,Chiconcuac,7
20524,15031,2023,México,Chimalhuacán,263
20525,15032,2023,México,Donato Guerra,1
20526,15033,2023,México,Ecatepec de Morelos,765
20527,15034,2023,México,Ecatzingo,0
20528,15035,2023,México,Huehuetoca,48
20529,15036,2023,México,Hueypoxtla,3
20530,15037,2023,México,Huixquilucan,47
20531,15038,2023,México,Isidro Fabela,2
20532,15039,2023,México,Ixtapaluca,150
20533,15040,2023,México,Ixtapan de la Sal,18
20534,15041,2023,México,Ixtapan del Oro,0
20535,15042,2023,México,Ixtlahuaca,11
20536,15043,2023,México,Xalatlaco,7
20537,15044,2023,México,Jaltenco,10
20538,15045,2023,México,Jilotepec,23
20539,15046,2023,México,Jilotzingo,1
20540,15047,2023,México,Jiquipilco,5
20541,15048,2023,México,Jocotitlán,7
20542,15049,2023,México,Joquicingo,7
20543,15050,2023,México,Juchitepec,3
20544,15051,2023,México,Lerma,36
20545,15052,2023,México,Malinalco,16
20546,15053,2023,México,Melchor Ocampo,19
20547,15054,2023,México,Metepec,140
20548,15055,2023,México,Mexicaltzingo,2
20549,15056,2023,México,Morelos,0
20550,15057,2023,México,Naucalpan de Juárez,300
20551,15058,2023,México,Nezahualcóyotl,664
20552,15059,2023,México,Nextlalpan,16
20553,15060,2023,México,Nicolás Romero,100
20554,15061,2023,México,Nopaltepec,0
20555,15062,2023,México,Ocoyoacac,11
20556,15063,2023,México,Ocuilan,9
20557,15064,2023,México,El Oro,2
20558,15065,2023,México,Otumba,11
20559,15066,2023,México,Otzoloapan,0
20560,15067,2023,México,Otzolotepec,7
20561,15068,2023,México,Ozumba,1
20562,15069,2023,México,Papalotla,3
20563,15070,2023,México,La Paz,96
20564,15071,2023,México,Polotitlán,5
20565,15072,2023,México,Rayón,7
20566,15073,2023,México,San Antonio la Isla,5
20567,15074,2023,México,San Felipe del Progreso,9
20568,15075,2023,México,San Martín de las Pirámides,9
20569,15076,2023,México,San Mateo Atenco,31
20570,15077,2023,México,San Simón de Guerrero,0
20571,15078,2023,México,Santo Tomás,0
20572,15079,2023,México,Soyaniquilpan de Juárez,4
20573,15080,2023,México,Sultepec,1
20574,15081,2023,México,Tecámac,117
20575,15082,2023,México,Tejupilco,9
20576,15083,2023,México,Temamatla,3
20577,15084,2023,México,Temascalapa,4
20578,15085,2023,México,Temascalcingo,6
20579,15086,2023,México,Temascaltepec,6
20580,15087,2023,México,Temoaya,13
20581,15088,2023,México,Tenancingo,97
20582,15089,2023,México,Tenango del Aire,1
20583,15090,2023,México,Tenango del Valle,18
20584,15091,2023,México,Teoloyucan,26
20585,15092,2023,México,Teotihuacán,14
20586,15093,2023,México,Tepetlaoxtoc,7
20587,15094,2023,México,Tepetlixpa,1
20588,15095,2023,México,Tepotzotlán,32
20589,15096,2023,México,Tequixquiac,4
20590,15097,2023,México,Texcaltitlán,2
20591,15098,2023,México,Texcalyacac,1
20592,15099,2023,México,Texcoco,100
20593,15100,2023,México,Tezoyuca,14
20594,15101,2023,México,Tianguistenco,23
20595,15102,2023,México,Timilpan,0
20596,15103,2023,México,Tlalmanalco,6
20597,15104,2023,México,Tlalnepantla de Baz,302
20598,15105,2023,México,Tlatlaya,0
20599,15106,2023,México,Toluca,502
20600,15107,2023,México,Tonatico,4
20601,15108,2023,México,Tultepec,37
20602,15109,2023,México,Tultitlán,117
20603,15110,2023,México,Valle de Bravo,30
20604,15111,2023,México,Villa de Allende,2
20605,15112,2023,México,Villa del Carbón,8
20606,15113,2023,México,Villa Guerrero,28
20607,15114,2023,México,Villa Victoria,4
20608,15115,2023,México,Xonacatlán,12
20609,15116,2023,México,Zacazonapan,1
20610,15117,2023,México,Zacualpan,1
20611,15118,2023,México,Zinacantepec,32
20612,15119,2023,México,Zumpahuacán,9
20613,15120,2023,México,Zumpango,136
20614,15121,2023,México,Cuautitlán Izcalli,194
20615,15122,2023,México,Valle de Chalco Solidaridad,80
20616,15123,2023,México,Luvianos,1
20617,15124,2023,México,San José del Rincón,5
20618,15125,2023,México,Tonanitla,5
20619,16001,2023,Michoacán de Ocampo,Acuitzio,4
20620,16002,2023,Michoacán de Ocampo,Aguililla,5
20621,16003,2023,Michoacán de Ocampo,Álvaro Obregón,1
20622,16004,2023,Michoacán de Ocampo,Angamacutiro,5
20623,16005,2023,Michoacán de Ocampo,Angangueo,0
20624,16006,2023,Michoacán de Ocampo,Apatzingán,100
20625,16007,2023,Michoacán de Ocampo,Aporo,2
20626,16008,2023,Michoacán de Ocampo,Aquila,0
20627,16009,2023,Michoacán de Ocampo,Ario,7
20628,16010,2023,Michoacán de Ocampo,Arteaga,3
20629,16011,2023,Michoacán de Ocampo,Briseñas,0
20630,16012,2023,Michoacán de Ocampo,Buenavista,17
20631,16013,2023,Michoacán de Ocampo,Carácuaro,1
20632,16014,2023,Michoacán de Ocampo,Coahuayana,2
20633,16015,2023,Michoacán de Ocampo,Coalcomán de Vázquez Pallares,0
20634,16016,2023,Michoacán de Ocampo,Coeneo,2
20635,16017,2023,Michoacán de Ocampo,Contepec,14
20636,16018,2023,Michoacán de Ocampo,Copándaro,7
20637,16019,2023,Michoacán de Ocampo,Cotija,4
20638,16020,2023,Michoacán de Ocampo,Cuitzeo,2
20639,16021,2023,Michoacán de Ocampo,Charapan,3
20640,16022,2023,Michoacán de Ocampo,Charo,20
20641,16023,2023,Michoacán de Ocampo,Chavinda,0
20642,16024,2023,Michoacán de Ocampo,Cherán,1
20643,16025,2023,Michoacán de Ocampo,Chilchota,5
20644,16026,2023,Michoacán de Ocampo,Chinicuila,0
20645,16027,2023,Michoacán de Ocampo,Chucándiro,1
20646,16028,2023,Michoacán de Ocampo,Churintzio,0
20647,16029,2023,Michoacán de Ocampo,Churumuco,0
20648,16030,2023,Michoacán de Ocampo,Ecuandureo,1
20649,16031,2023,Michoacán de Ocampo,Epitacio Huerta,3
20650,16032,2023,Michoacán de Ocampo,Erongarícuaro,4
20651,16033,2023,Michoacán de Ocampo,Gabriel Zamora,0
20652,16034,2023,Michoacán de Ocampo,Hidalgo,70
20653,16035,2023,Michoacán de Ocampo,La Huacana,1
20654,16036,2023,Michoacán de Ocampo,Huandacareo,4
20655,16037,2023,Michoacán de Ocampo,Huaniqueo,3
20656,16038,2023,Michoacán de Ocampo,Huetamo,5
20657,16039,2023,Michoacán de Ocampo,Huiramba,0
20658,16040,2023,Michoacán de Ocampo,Indaparapeo,3
20659,16041,2023,Michoacán de Ocampo,Irimbo,3
20660,16042,2023,Michoacán de Ocampo,Ixtlán,3
20661,16043,2023,Michoacán de Ocampo,Jacona,113
20662,16044,2023,Michoacán de Ocampo,Jiménez,0
20663,16045,2023,Michoacán de Ocampo,Jiquilpan,13
20664,16046,2023,Michoacán de Ocampo,Juárez,0
20665,16047,2023,Michoacán de Ocampo,Jungapeo,11
20666,16048,2023,Michoacán de Ocampo,Lagunillas,10
20667,16049,2023,Michoacán de Ocampo,Madero,4
20668,16050,2023,Michoacán de Ocampo,Maravatío,76
20669,16051,2023,Michoacán de Ocampo,Marcos Castellanos,4
20670,16052,2023,Michoacán de Ocampo,Lázaro Cárdenas,51
20671,16053,2023,Michoacán de Ocampo,Morelia,1007
20672,16054,2023,Michoacán de Ocampo,Morelos,0
20673,16055,2023,Michoacán de Ocampo,Múgica,2
20674,16056,2023,Michoacán de Ocampo,Nahuatzen,4
20675,16057,2023,Michoacán de Ocampo,Nocupétaro,1
20676,16058,2023,Michoacán de Ocampo,Nuevo Parangaricutiro,0
20677,16059,2023,Michoacán de Ocampo,Nuevo Urecho,0
20678,16060,2023,Michoacán de Ocampo,Numarán,0
20679,16061,2023,Michoacán de Ocampo,Ocampo,4
20680,16062,2023,Michoacán de Ocampo,Pajacuarán,0
20681,16063,2023,Michoacán de Ocampo,Panindícuaro,5
20682,16064,2023,Michoacán de Ocampo,Parácuaro,2
20683,16065,2023,Michoacán de Ocampo,Paracho,2
20684,16066,2023,Michoacán de Ocampo,Pátzcuaro,53
20685,16067,2023,Michoacán de Ocampo,Penjamillo,5
20686,16068,2023,Michoacán de Ocampo,Peribán,0
20687,16069,2023,Michoacán de Ocampo,La Piedad,23
20688,16070,2023,Michoacán de Ocampo,Purépero,1
20689,16071,2023,Michoacán de Ocampo,Puruándiro,36
20690,16072,2023,Michoacán de Ocampo,Queréndaro,2
20691,16073,2023,Michoacán de Ocampo,Quiroga,4
20692,16074,2023,Michoacán de Ocampo,Cojumatlán de Régules,2
20693,16075,2023,Michoacán de Ocampo,Los Reyes,10
20694,16076,2023,Michoacán de Ocampo,Sahuayo,25
20695,16077,2023,Michoacán de Ocampo,San Lucas,4
20696,16078,2023,Michoacán de Ocampo,Santa Ana Maya,0
20697,16079,2023,Michoacán de Ocampo,Salvador Escalante,30
20698,16080,2023,Michoacán de Ocampo,Senguio,1
20699,16081,2023,Michoacán de Ocampo,Susupuato,2
20700,16082,2023,Michoacán de Ocampo,Tacámbaro,20
20701,16083,2023,Michoacán de Ocampo,Tancítaro,1
20702,16084,2023,Michoacán de Ocampo,Tangamandapio,12
20703,16085,2023,Michoacán de Ocampo,Tangancícuaro,10
20704,16086,2023,Michoacán de Ocampo,Tanhuato,2
20705,16087,2023,Michoacán de Ocampo,Taretan,2
20706,16088,2023,Michoacán de Ocampo,Tarímbaro,49
20707,16089,2023,Michoacán de Ocampo,Tepalcatepec,3
20708,16090,2023,Michoacán de Ocampo,Tingambato,2
20709,16091,2023,Michoacán de Ocampo,Tingüindín,1
20710,16092,2023,Michoacán de Ocampo,Tiquicheo de Nicolás Romero,3
20711,16093,2023,Michoacán de Ocampo,Tlalpujahua,4
20712,16094,2023,Michoacán de Ocampo,Tlazazalca,2
20713,16095,2023,Michoacán de Ocampo,Tocumbo,0
20714,16096,2023,Michoacán de Ocampo,Tumbiscatío,0
20715,16097,2023,Michoacán de Ocampo,Turicato,0
20716,16098,2023,Michoacán de Ocampo,Tuxpan,10
20717,16099,2023,Michoacán de Ocampo,Tuzantla,0
20718,16100,2023,Michoacán de Ocampo,Tzintzuntzan,1
20719,16101,2023,Michoacán de Ocampo,Tzitzio,1
20720,16102,2023,Michoacán de Ocampo,Uruapan,411
20721,16103,2023,Michoacán de Ocampo,Venustiano Carranza,9
20722,16104,2023,Michoacán de Ocampo,Villamar,3
20723,16105,2023,Michoacán de Ocampo,Vista Hermosa,4
20724,16106,2023,Michoacán de Ocampo,Yurécuaro,18
20725,16107,2023,Michoacán de Ocampo,Zacapu,6
20726,16108,2023,Michoacán de Ocampo,Zamora,373
20727,16109,2023,Michoacán de Ocampo,Zináparo,0
20728,16110,2023,Michoacán de Ocampo,Zinapécuaro,4
20729,16111,2023,Michoacán de Ocampo,Ziracuaretiro,6
20730,16112,2023,Michoacán de Ocampo,Zitácuaro,149
20731,16113,2023,Michoacán de Ocampo,José Sixto Verduzco,4
20732,17001,2023,Morelos,Amacuzac,5
20733,17002,2023,Morelos,Atlatlahucan,8
20734,17003,2023,Morelos,Axochiapan,6
20735,17004,2023,Morelos,Ayala,14
20736,17005,2023,Morelos,Coatlán del Río,7
20737,17006,2023,Morelos,Cuautla,130
20738,17007,2023,Morelos,Cuernavaca,223
20739,17008,2023,Morelos,Emiliano Zapata,18
20740,17009,2023,Morelos,Huitzilac,13
20741,17010,2023,Morelos,Jantetelco,5
20742,17011,2023,Morelos,Jiutepec,25
20743,17012,2023,Morelos,Jojutla,91
20744,17013,2023,Morelos,Jonacatepec de Leandro Valle,6
20745,17014,2023,Morelos,Mazatepec,6
20746,17015,2023,Morelos,Miacatlán,9
20747,17016,2023,Morelos,Ocuituco,3
20748,17017,2023,Morelos,Puente de Ixtla,28
20749,17018,2023,Morelos,Temixco,18
20750,17019,2023,Morelos,Tepalcingo,6
20751,17020,2023,Morelos,Tepoztlán,7
20752,17021,2023,Morelos,Tetecala,7
20753,17022,2023,Morelos,Tetela del Volcán,0
20754,17023,2023,Morelos,Tlalnepantla,0
20755,17024,2023,Morelos,Tlaltizapán de Zapata,23
20756,17025,2023,Morelos,Tlaquiltenango,8
20757,17026,2023,Morelos,Tlayacapan,4
20758,17027,2023,Morelos,Totolapan,7
20759,17028,2023,Morelos,Xochitepec,17
20760,17029,2023,Morelos,Yautepec,39
20761,17030,2023,Morelos,Yecapixtla,15
20762,17031,2023,Morelos,Zacatepec,26
20763,17032,2023,Morelos,Zacualpan de Amilpas,2
20764,17033,2023,Morelos,Temoac,1
20765,17034,2023,Morelos,Coatetelco,3
20766,17035,2023,Morelos,Xoxocotla,12
20767,17036,2023,Morelos,Hueyapan,0
20768,18001,2023,Nayarit,Acaponeta,3
20769,18002,2023,Nayarit,Ahuacatlán,0
20770,18003,2023,Nayarit,Amatlán de Cañas,0
20771,18004,2023,Nayarit,Compostela,1
20772,18005,2023,Nayarit,Huajicori,0
20773,18006,2023,Nayarit,Ixtlán del Río,1
20774,18007,2023,Nayarit,Jala,0
20775,18008,2023,Nayarit,Xalisco,4
20776,18009,2023,Nayarit,Del Nayar,0
20777,18010,2023,Nayarit,Rosamorada,0
20778,18011,2023,Nayarit,Ruíz,2
20779,18012,2023,Nayarit,San Blas,6
20780,18013,2023,Nayarit,San Pedro Lagunillas,1
20781,18014,2023,Nayarit,Santa María del Oro,2
20782,18015,2023,Nayarit,Santiago Ixcuintla,6
20783,18016,2023,Nayarit,Tecuala,0
20784,18017,2023,Nayarit,Tepic,776
20785,18018,2023,Nayarit,Tuxpan,2
20786,18019,2023,Nayarit,La Yesca,0
20787,18020,2023,Nayarit,Bahía de Banderas,16
20788,19001,2023,Nuevo León,Abasolo,11
20789,19002,2023,Nuevo León,Agualeguas,5
20790,19003,2023,Nuevo León,Los Aldamas,1
20791,19004,2023,Nuevo León,Allende,61
20792,19005,2023,Nuevo León,Anáhuac,50
20793,19006,2023,Nuevo León,Apodaca,861
20794,19007,2023,Nuevo León,Aramberri,13
20795,19008,2023,Nuevo León,Bustamante,11
20796,19009,2023,Nuevo León,Cadereyta Jiménez,83
20797,19010,2023,Nuevo León,El Carmen,90
20798,19011,2023,Nuevo León,Cerralvo,13
20799,19012,2023,Nuevo León,Ciénega de Flores,86
20800,19013,2023,Nuevo León,China,10
